steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
750080	5860	6786.94317650795	0.0	0.0	0.0	0.0	0.0	-0.47855329955834897	1.9016768467190162	133.69250942611694	0.1538834937525461	377.77628845214844	-0.014531959500163793	117120	nan
760064	5938	6878.498062610626	0.0	0.0	0.0	0.0	0.0	-0.4796034332038835	1.9167030851113185	135.81641152596472	0.17255608877973283	212.35953826904296	-0.0175753060169518	118720	nan
770048	6016	6970.274613618851	0.0	0.0	0.0	0.0	0.0	-0.48455093694571405	1.9308844757801358	136.2025324831009	0.1668138548221359	289.9907305145264	-0.019016534332185985	120320	nan
780032	6094	7051.98756480217	0.0	0.0	0.0	0.0	0.0	-0.49212264365004377	1.9419761404199036	132.8757936849594	0.17097785467609627	302.5494895172119	-0.017900710497051477	121600	nan
790016	6172	7144.027009963989	0.0	0.0	0.0	0.0	0.0	-0.49539644786086867	1.9567488760723697	134.906292812109	0.1586090233723347	322.5151304626465	-0.012952336445450782	123200	nan
800000	6250	7235.874132156372	0.0	0.0	0.0	0.0	0.0	-0.5142651774752885	1.9708732357965066	136.37364954715966	0.16272088800330933	248.54662414550782	-0.017165970895439385	124800	nan
810112	6329	7327.613670349121	0.0	0.0	0.0	0.0	0.0	-0.5008092413579579	1.9854637252190446	142.60772730207444	0.160006351237996	257.50046737670897	-0.017885310854762793	126400	nan
820096	6407	7419.553505182266	0.0	0.0	0.0	0.0	0.0	-0.504975810036296	2.0000662795268	143.84293028874694	0.16383798044705328	343.0062599182129	-0.01359099853783846	128000	nan
830080	6485	7511.494758367538	0.0	0.0	0.0	0.0	0.0	-0.5166223356274422	2.014367000317132	136.6652704269886	0.16284177201109742	188.31572563171386	-0.01509891489520669	129600	nan
840064	6563	7603.790594339371	0.0	0.0	0.0	0.0	0.0	-0.4869739352371544	2.028509708493948	142.5738755427599	0.157393461355794	377.98273712158203	-0.01614890780299902	131200	nan
850048	6641	7696.029233217239	0.0	0.0	0.0	0.0	0.0	-0.5220961140207946	2.0419583237853396	141.94320334357025	0.16028305887224542	336.6439385986328	-0.013456684779375791	132800	nan
860032	6719	7777.792667865753	0.0	0.0	0.0	0.0	0.0	-0.4980624101404101	2.0522219517883937	138.52101177984477	0.15728991738431886	301.72500679016116	-0.013801488196477293	134080	nan
870016	6797	7869.420335054398	0.0	0.0	0.0	0.0	0.0	-0.4767929329222534	2.064487598186253	134.46222316360473	0.16797243700564285	341.0151397705078	-0.009754925351589918	135680	nan
880000	6875	7960.8630402088165	0.0	0.0	0.0	0.0	0.0	-0.5234929955722765	2.0759212901785378	139.01678685045243	0.16029053274768376	270.371798324585	-0.012764361798763274	137280	nan
890112	6954	8053.314857959747	0.0	0.0	0.0	0.0	0.0	-0.5354305568237323	2.0877811324177524	143.8851616871357	0.1586262239872376	256.36972396850587	-0.015890044793486595	138880	nan
900096	7032	8145.451969385147	0.0	0.0	0.0	0.0	0.0	-0.5300947191060986	2.09977258288711	141.29784220409394	0.17112848213136594	266.57761054992676	-0.011111010611057282	140480	nan
910080	7110	8237.225192070007	0.0	0.0	0.0	0.0	0.0	-0.5407086722331588	2.111979474137361	133.95427355718613	0.1720452383304182	310.61059677124024	-0.011030100546777248	142080	nan
920064	7188	8329.104485750198	0.0	0.0	0.0	0.0	0.0	-0.5465025992919691	2.123642170399361	143.85304399603606	0.17164229207322934	345.94566497802737	-0.01258996395394206	143680	nan
930048	7266	8421.272829055786	0.0	0.0	0.0	0.0	0.0	-0.5351560798189603	2.1351536877847193	141.8636213133335	0.1571279815026519	275.8732733154297	-0.012546686930581927	145280	nan
940032	7344	8513.085470676422	0.0	0.0	0.0	0.0	0.0	-0.5397659038978163	2.1471301156678493	143.55636950919032	0.15442395920724084	365.95082580566407	-0.012422342412173748	146880	nan
950016	7422	8594.404939889908	0.0	0.0	0.0	0.0	0.0	-0.5453488930421881	2.156481520709286	151.54145247030257	0.1559230249083339	290.4579597473145	-0.008704213760793209	148160	nan
960000	7500	8685.857344150543	0.0	0.0	0.0	0.0	0.0	-0.5554127975823357	2.1691859846409316	150.1149545881152	0.16302466481518058	285.1308031463623	-0.011051246523857116	149760	nan
970112	7579	8777.897331953049	0.0	0.0	0.0	0.0	0.0	-0.5661657988268416	2.182073821776387	132.3386172451377	0.17164474271710878	286.5945127868652	-0.011452469527721405	151360	nan
980096	7657	8869.4840695858	0.0	0.0	0.0	0.0	0.0	-0.5504516364105512	2.1949792674364654	150.51764014577864	0.17902935300120135	338.46655776977536	-0.00913998156785965	152960	nan
990080	7735	8960.847648143768	0.0	0.0	0.0	0.0	0.0	-0.5601859571496025	2.207124613132906	150.884490350008	0.15216786868914187	278.48829689025877	-0.010042624305933714	154560	nan
1000064	7813	9052.309338092804	0.0	0.0	0.0	0.0	0.0	-0.5534275746617932	2.219347533922581	150.3327529439926	0.1692970671455114	256.706418762207	-0.013668951746076345	156160	nan
1010048	7891	9144.332146167755	0.0	0.0	0.0	0.0	0.0	-0.5888567797159776	2.231156087837524	155.54474065494537	0.17157743455307353	329.15356246948244	-0.010188156114891172	157760	nan
1020032	7969	9235.98058104515	0.0	0.0	0.0	0.0	0.0	-0.5712654244184959	2.2438592578482677	150.85514895758033	0.18180384752163808	333.32929656982424	-0.010245972461998463	159360	nan
1030016	8047	9317.412506341934	0.0	0.0	0.0	0.0	0.0	-0.5386571937035769	2.2534941109973357	145.03462400227784	0.16997877472133952	283.46113693237305	-0.00916224718093872	160640	nan
1040000	8125	9409.021227359772	0.0	0.0	0.0	0.0	0.0	-0.5909545680710581	2.2651085367305037	145.8267223060131	0.17482806927498312	334.4933203125	-0.005447201011702418	162240	nan
1050112	8204	9501.746466636658	0.0	0.0	0.0	0.0	0.0	-0.5921399661172181	2.2775531250954373	152.4414663300514	0.1625959987723371	278.74584854125976	-0.00885066704824567	163840	nan
1060096	8282	9593.779994249344	0.0	0.0	0.0	0.0	0.0	-0.5684700554455631	2.2902452233652775	155.49615111470223	0.18156866572165745	438.7501091003418	-0.008371105631813407	165440	nan
1070080	8360	9685.966528892517	0.0	0.0	0.0	0.0	0.0	-0.5672858307813294	2.302164094015899	162.07085973501205	0.1625254376864468	323.82582077026365	-0.0076119516231119635	167040	nan
1080064	8438	9778.27212381363	0.0	0.0	0.0	0.0	0.0	-0.5877657880352344	2.3143034074490845	154.85882293257117	0.1692636225417209	431.58964126586915	-0.007860444281250238	168640	nan
1090048	8516	9870.871416568756	0.0	0.0	0.0	0.0	0.0	-0.5962334949052892	2.327132516603609	159.67680789124967	0.16629134360002354	359.99966003417967	-0.0026209135353565216	170240	nan
1100032	8594	9962.952120304108	0.0	0.0	0.0	0.0	0.0	-0.5614412358694244	2.339889276668679	163.68052451997994	0.16938832627901865	334.92913635253905	-0.0024172580055892468	171840	nan
1110016	8672	10054.933578252792	0.0	0.0	0.0	0.0	0.0	-0.6005513203714509	2.3525407444479502	169.43652788758277	0.17190188206404855	380.75480499267576	-0.006979508977383375	173440	nan
1120000	8750	10136.564304113388	0.0	0.0	0.0	0.0	0.0	-0.6008558359728194	2.3630795494513417	174.04470798397065	0.16479976452408301	421.47522201538084	-0.005681276246905327	174720	nan
1130112	8829	10229.405176877975	0.0	0.0	0.0	0.0	0.0	-0.6121654348412995	2.3762107153309886	160.98190191584825	0.1696372669986249	327.88420806884767	-0.009223219258710742	176320	nan
1140096	8907	10321.30777001381	0.0	0.0	0.0	0.0	0.0	-0.6019688155832701	2.388639873563707	167.7984859972	0.1666314916785468	427.23046142578124	-0.003595534972846508	177920	nan
1150080	8985	10413.383887052536	0.0	0.0	0.0	0.0	0.0	-0.6249326612413861	2.4010560455567695	172.27895721074938	0.17049878368666396	343.767140045166	-0.004707512408494949	179520	nan
1160064	9063	10504.884281873703	0.0	0.0	0.0	0.0	0.0	-0.6136543661500328	2.4135059453547	169.03194624900817	0.17805306518904582	308.4379315185547	-0.001651722751557827	181120	nan
1170048	9141	10597.278585910797	0.0	0.0	0.0	0.0	0.0	-0.6070376174359117	2.4257704529343678	167.60613737893104	0.17998714835607096	320.0065922546387	-0.003564724177122116	182720	nan
1180032	9219	10689.565374135971	0.0	0.0	0.0	0.0	0.0	-0.5960436878420878	2.4388576404890046	175.1356603255272	0.17256586522126055	636.3036656188965	-0.002703753150999546	184320	nan
1190016	9297	10781.894814252853	0.0	0.0	0.0	0.0	0.0	-0.6084328610822558	2.4513829216463634	172.961031560421	0.17145372966035075	379.9806407165527	-0.003928436376154423	185920	nan
1200000	9375	10863.785358667374	0.0	0.0	0.0	0.0	0.0	-0.6229456340922043	2.4610660628757923	177.13850553679467	0.17100711011636668	446.8378012084961	-0.0015368586964905262	187200	nan
1210112	9454	10956.31258058548	0.0	0.0	0.0	0.0	0.0	-0.6343595677695703	2.473865137097694	167.74377006542682	0.17014838025603785	502.94489837646483	-0.0021438489016145468	188800	nan
1220096	9532	11047.662519216537	0.0	0.0	0.0	0.0	0.0	-0.6114946265495382	2.4864530705979893	182.43945200538636	0.16434662104035125	382.39016822814943	0.0005663349479436875	190400	nan
1230080	9610	11138.883974075317	0.0	0.0	0.0	0.0	0.0	-0.6243744086986408	2.4993651742115617	184.14239306521415	0.15960888467573023	489.6238854980469	-0.0020021019876003267	192000	nan
1240064	9688	11230.51937031746	0.0	0.0	0.0	0.0	0.0	-0.6233354380670935	2.512138059550573	182.47682398033143	0.14633723375905539	546.9073803710937	0.00043146313168108464	193600	nan
1250048	9766	11321.976875782013	0.0	0.0	0.0	0.0	0.0	-0.6092832000153139	2.5246824665514174	180.28255492520333	0.17814607389787124	583.7354690551758	-0.003762028943747282	195200	nan
1260032	9844	11413.520551919937	0.0	0.0	0.0	0.0	0.0	-0.6217684860464651	2.5369426853651924	178.63084877058864	0.16643258894317842	405.3624119567871	0.0012273135408759116	196800	nan
1270016	9922	11505.45990037918	0.0	0.0	0.0	0.0	0.0	-0.643167992890114	2.5495512095550374	175.9613931747675	0.16333778396797424	720.1502502441406	0.0022227001748979093	198400	nan
1280000	10000	11597.949766159058	0.0	0.0	0.0	0.0	0.0	-0.6261224073723424	2.5617451807379723	186.5936890668869	0.1600516174459044	562.8094813537598	0.0034524292871356012	200000	nan
