steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
280000	2800	2483.380284547806	0.0	0.0	0.0	0.0	0.0	11.080109797865152	0.01449072554484993	0.05838666282361373	-0.20231139793992042
290000	2900	2571.1667375564575	0.0	0.0	0.0	0.0	0.0	-9.243353723064065	0.034399556273266046	1.5300535267591477	-0.27237177968025206
300000	3000	2659.6276869773865	0.0	0.0	0.0	0.0	0.0	4.229579851165414	0.044914854150534214	0.4000171694159508	-0.2131921461224556
310000	3100	2747.9364171028137	0.0	0.0	0.0	0.0	0.0	13.002716634988785	0.01527852919436927	0.0058687331713736055	0.008521825384814292
320000	3200	2836.542375564575	0.0	0.0	0.0	0.0	0.0	11.739836734861136	0.020757658179888117	0.35696579509414733	0.06832950845360757
330000	3300	2924.4967448711395	0.0	0.0	0.0	0.0	0.0	11.492327326104045	0.00935320132342582	0.06049268437549472	-0.2155530896037817
340000	3400	3012.356922149658	0.0	0.0	0.0	0.0	0.0	9.955573444753885	0.02241821545693346	0.2859909844165668	-0.205296413898468
350000	3500	3100.0851781368256	0.0	0.0	0.0	0.0	0.0	11.079385208547116	0.006661971848080361	0.11375014248304069	-0.01060191996395588
360000	3600	3187.3768134117126	0.0	0.0	0.0	0.0	0.0	10.639541854321957	0.008119505785631673	0.0038451267100754194	-0.04936230048362631
370000	3700	3274.8007175922394	0.0	0.0	0.0	0.0	0.0	-27.067325422286988	0.02597509362909932	18.53740038394928	-1.7983794116973877
380000	3800	3362.0932602882385	0.0	0.0	0.0	0.0	0.0	-0.4215939956307411	0.02053453406615995	0.7632554920017719	-0.5205368069559335
390000	3900	3449.331540822983	0.0	0.0	0.0	0.0	0.0	10.21236169052124	0.015622348349063486	0.026164169972762465	-0.035400224330369386
400000	4000	3537.318471431732	0.0	0.0	0.0	0.0	0.0	10.941538849785925	0.008036744251322716	0.050945372357964515	-0.10184325125999749
410000	4100	3624.442543745041	0.0	0.0	0.0	0.0	0.0	10.678145902201534	0.011082807106067377	0.3585717788524926	0.01242171946913004
420000	4200	3711.4728786945343	0.0	0.0	0.0	0.0	0.0	10.846428012385964	0.02339390971656485	0.1081166896596551	0.038942366503179074
430000	4300	3798.1195969581604	0.0	0.0	0.0	0.0	0.0	-14.292683148562908	0.05603300518624478	2.523934234380722	-0.03243186388164759
440000	4400	3884.779170036316	0.0	0.0	0.0	0.0	0.0	11.990389201909304	0.031599742971971864	2.1207700940966605	0.37080678656697275
450000	4500	3971.209072828293	0.0	0.0	0.0	0.0	0.0	9.74708803704381	0.021596107891320573	0.3115513682365417	-0.5687633830308915
460000	4600	4057.716943502426	0.0	0.0	0.0	0.0	0.0	11.928995908603072	0.014014274895205745	0.22155463722068816	0.05770204145461321
470000	4700	4143.9449672698975	0.0	0.0	0.0	0.0	0.0	12.758234535098076	0.004663630918648778	0.001798748858855106	0.0007672184624243528
480000	4800	4230.675214290619	0.0	0.0	0.0	0.0	0.0	12.656552054792643	0.002896766097213913	0.004962750864215195	-0.018305327403359117
490000	4900	4317.076013088226	0.0	0.0	0.0	0.0	0.0	12.39996669921279	0.006202229814026623	0.5403456306736917	0.27935024168342354
500000	5000	4403.612456083298	0.0	0.0	0.0	0.0	0.0	-15.578090071976185	0.017336145703177236	0.3124511110037565	-0.06710856892168522
510000	5100	4490.38063955307	0.0	0.0	0.0	0.0	0.0	-10.84481386603415	0.021366111337364956	2.013615177869797	-1.0374810954928397
520000	5200	4577.528905391693	0.0	0.0	0.0	0.0	0.0	3.655940825372934	0.008703254130340668	0.9627998501062394	0.15412415239959956
530000	5300	4664.467694044113	0.0	0.0	0.0	0.0	0.0	6.808071729660035	0.006875999962398282	0.2300440925359726	-0.06202559396624565
540000	5400	4751.789128065109	0.0	0.0	0.0	0.0	0.0	8.79794175900519	0.00652270928005089	0.18043679232650903	0.06600287865847349
550000	5500	4839.422714471817	0.0	0.0	0.0	0.0	0.0	8.897471516609192	0.009229686577996148	1.1448794583702693	0.3003407520800829
560000	5600	4927.593939304352	0.0	0.0	0.0	0.0	0.0	-24.171607894897463	0.06450449348417203	8.130809516906739	-0.951217470690608
570000	5700	5014.714096069336	0.0	0.0	0.0	0.0	0.0	2.4624450607597828	0.01750334012232804	1.294172686673701	0.21632771227508785
580000	5800	5101.707007646561	0.0	0.0	0.0	0.0	0.0	6.000134400844574	0.013832274469360526	0.7449634886812418	-0.09727740213274956
590000	5900	5188.554574966431	0.0	0.0	0.0	0.0	0.0	7.331367329925299	0.01176144964639741	0.3712683538533747	-0.05592818796634674
600000	6000	5275.088932752609	0.0	0.0	0.0	0.0	0.0	7.446666776537895	0.017104791449172808	0.8671953325392678	0.08503098780289292
610000	6100	5362.400404214859	0.0	0.0	0.0	0.0	0.0	-36.647228197082875	0.052197323162190626	17.07419252872467	-0.9910378328710795
620000	6200	5449.5380890369415	0.0	0.0	0.0	0.0	0.0	-5.600703096926212	0.014621214424209654	0.23909919545054437	-0.4897418712079525
630000	6300	5536.957911968231	0.0	0.0	0.0	0.0	0.0	0.12027487461268901	0.01777362694141357	0.32870431371033193	-0.3843626241572201
640000	6400	5624.923781871796	0.0	0.0	0.0	0.0	0.0	4.459020727589726	0.006574324335735582	0.013993745199404656	-0.08705070659518242
650000	6500	5712.002940893173	0.0	0.0	0.0	0.0	0.0	6.317115726053715	0.004300542895069839	0.0020588231924921273	-0.018832691702991722
660000	6600	5799.032221317291	0.0	0.0	0.0	0.0	0.0	7.0190045548379425	0.004117446547337238	0.006205107276327908	-0.007626488418318331
670000	6700	5886.067133903503	0.0	0.0	0.0	0.0	0.0	7.430715029984713	0.0038439398886642947	0.008393959006061777	-0.04336038552224636
680000	6800	5973.171099662781	0.0	0.0	0.0	0.0	0.0	7.935394410312176	0.003553674487910712	0.05441247870650841	0.03348145752621349
690000	6900	6060.39661192894	0.0	0.0	0.0	0.0	0.0	8.019880485802888	0.002512356403067599	0.002060504084802233	-0.01042637214413844
700000	7000	6147.95380449295	0.0	0.0	0.0	0.0	0.0	7.677607483357191	0.005613933916450151	0.0027211222727783024	-0.004742288282141089
710000	7100	6235.401693820953	0.0	0.0	0.0	0.0	0.0	6.061199222430587	0.013231396681034312	1.438985359687358	0.0028436899185180662
720000	7200	6323.509894371033	0.0	0.0	0.0	0.0	0.0	6.573246563091874	0.015308961330636521	0.47135940031148493	0.023625388592481613
730000	7300	6411.244565248489	0.0	0.0	0.0	0.0	0.0	7.256889851853251	0.016286812275259053	1.882303468621685	0.47452239686448594
740000	7400	6499.415246248245	0.0	0.0	0.0	0.0	0.0	6.973997744455934	0.007073085360996629	0.2366747459745966	-0.027596749570220708
750000	7500	6587.421769618988	0.0	0.0	0.0	0.0	0.0	7.91084865243733	0.0030718414116536223	0.002871955123846419	-0.005391368176788092
760000	7600	6675.172390937805	0.0	0.0	0.0	0.0	0.0	7.284762566313147	0.010687449554523483	0.25178373977541924	-0.02926640074700117
770000	7700	6762.67221736908	0.0	0.0	0.0	0.0	0.0	7.104235655769706	0.004960457265191507	0.06783191128633917	-0.1591706646233797
780000	7800	6849.635122299194	0.0	0.0	0.0	0.0	0.0	7.624014180287719	0.005625877344760738	0.0013846566097345204	-0.004095268486998975
790000	7900	6936.9941420555115	0.0	0.0	0.0	0.0	0.0	7.094512194946408	0.010718055421704776	0.0473937699815724	-0.015618380082305521
800000	8000	7024.750591754913	0.0	0.0	0.0	0.0	0.0	7.240823346868157	0.005997762797703217	0.0011772912464221008	-0.012733862064778804
810000	8100	7111.920377731323	0.0	0.0	0.0	0.0	0.0	7.347270774409175	0.005089225256429017	0.0016430751924053765	-0.027266286924714223
820000	8200	7198.912902355194	0.0	0.0	0.0	0.0	0.0	6.343057827979326	0.007890838143191104	0.008070375048555433	-0.06975954817142338
830000	8300	7285.594766616821	0.0	0.0	0.0	0.0	0.0	7.150923280328512	0.004282887306061639	0.0017431482719257475	-0.008456878665601835
840000	8400	7372.403923034668	0.0	0.0	0.0	0.0	0.0	5.681807302206755	0.013454995291333035	0.18655816586688162	-0.33116949841380117
850000	8500	7459.036789417267	0.0	0.0	0.0	0.0	0.0	7.001804736092686	0.005666644824476862	0.0013076778475078754	-0.014573649019002915
860000	8600	7545.577126741409	0.0	0.0	0.0	0.0	0.0	7.019076069504022	0.007803899328473108	0.009978064186871052	-0.0029636131227016448
870000	8700	7632.165709972382	0.0	0.0	0.0	0.0	0.0	6.040124322474003	0.007010463457395417	0.1836970213567838	0.0723445032397285
880000	8800	7719.404534339905	0.0	0.0	0.0	0.0	0.0	6.471771538048983	0.00594642892716547	0.05021882430824917	0.030582862361334263
890000	8900	7806.070369958878	0.0	0.0	0.0	0.0	0.0	6.511536218971014	0.003003059448481281	0.0016190748434746639	-0.007034748024307191
900000	9000	7893.123888015747	0.0	0.0	0.0	0.0	0.0	6.25282560968399	0.007109319987847698	0.021744696274981833	0.017270523710176348
910000	9100	7980.69088435173	0.0	0.0	0.0	0.0	0.0	6.709304340481758	0.004862368538322699	0.0016004745569080114	-0.009838310334598645
920000	9200	8068.149615526199	0.0	0.0	0.0	0.0	0.0	5.709934479504824	0.007152958136880443	0.03349323536735028	-0.1259570498019457
930000	9300	8155.418725013733	0.0	0.0	0.0	0.0	0.0	6.054716051876545	0.006872069997293238	0.043102388186380264	-0.024721941018942744
940000	9400	8243.008410930634	0.0	0.0	0.0	0.0	0.0	5.6040033155679705	0.009635403312031485	0.03813184744678438	-0.1401926663517952
950000	9500	8330.244592666626	0.0	0.0	0.0	0.0	0.0	5.844810443282127	0.009024555516142983	0.057401515289675444	0.04491578142857179
960000	9600	8418.264486551285	0.0	0.0	0.0	0.0	0.0	5.734252872496843	0.006489343310148343	0.002551816077902913	0.001467295655165799
970000	9700	8505.579641819	0.0	0.0	0.0	0.0	0.0	5.665102249190212	0.008585833357825323	0.0038394348544534295	0.0008769674052018673
980000	9800	8593.359052181244	0.0	0.0	0.0	0.0	0.0	4.667147494390607	0.012791941184775623	0.15118752718903125	-0.045003376975655554
990000	9900	8680.91260099411	0.0	0.0	0.0	0.0	0.0	4.767438129901886	0.011524619884647109	0.3959010941488668	0.06483802691102028
1000000	10000	8768.0876455307	0.0	0.0	0.0	0.0	0.0	4.77015660224855	0.009068547506624327	0.027921343874186277	-0.1553439649194479
