steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
1120000	8750	9749.184839725494	0.0	0.0	0.0	0.0	0.0	-0.8317115133940243	3.7675494693301537	212.0154422069192	0.14757036177762348	298.2025150299072	-0.005088938754051924	174720	nan
1130112	8829	9838.663735866547	0.0	0.0	0.0	0.0	0.0	-0.7812385810897685	3.778525616398957	213.18253399538995	0.15056799989179126	271.674846572876	-0.005697839045897126	176320	nan
1140096	8907	9927.46850991249	0.0	0.0	0.0	0.0	0.0	-0.8037182109532878	3.788306929197886	212.83899762153627	0.14810809536732267	300.2050392150879	-0.006248045768588781	177920	nan
1150080	8985	10016.445553779602	0.0	0.0	0.0	0.0	0.0	-0.7894287825473584	3.798305072859859	215.4216258506775	0.1559549052108996	304.01644859313967	-0.005938350586220622	179520	nan
1160064	9063	10105.67078757286	0.0	0.0	0.0	0.0	0.0	-0.8554817985170521	3.808332860232874	215.77704632234574	0.14062882256408193	282.3859493255615	-0.004082918902859092	181120	nan
1170048	9141	10195.0898001194	0.0	0.0	0.0	0.0	0.0	-0.8299716144115664	3.819725780661386	228.86174656867982	0.15931802624281408	331.63653518676756	-0.003564454149454832	182720	nan
1180032	9219	10284.64144539833	0.0	0.0	0.0	0.0	0.0	-0.8132230235808529	3.830736805969435	221.79041316127777	0.1540976333455019	460.81056205749513	-0.003633737489581108	184320	nan
1190016	9297	10374.145852088928	0.0	0.0	0.0	0.0	0.0	-0.8044223951445892	3.8414632432585942	226.89838009789585	0.15800175911880796	345.49376983642577	-0.001887890361249447	185920	nan
1200000	9375	10452.894268512726	0.0	0.0	0.0	0.0	0.0	-0.8477964427652769	3.8496984359290867	221.27339505434037	0.14830079424654105	238.9293074798584	-0.0014280040469020604	187200	nan
1210112	9454	10542.539183616638	0.0	0.0	0.0	0.0	0.0	-0.8890646877316758	3.8610725653121025	226.7224220600128	0.14251095480984077	172.91294467926025	-0.00040131323039531707	188800	nan
1220096	9532	10631.478372335434	0.0	0.0	0.0	0.0	0.0	-0.9172123789219185	3.873073811866656	229.43481912183762	0.1439674796617037	402.3828296661377	-0.0011731907539069652	190400	nan
1230080	9610	10720.60110616684	0.0	0.0	0.0	0.0	0.0	-0.8519288908815943	3.885326962446173	235.041446126163	0.13957298407868074	519.014972000122	0.0014057423919439315	192000	nan
1240064	9688	10809.883712053299	0.0	0.0	0.0	0.0	0.0	-0.828491178441327	3.896360844201293	231.72126744055748	0.14982190619173344	156.66649532318115	-0.0018431102856993676	193600	nan
1250048	9766	10899.256950616837	0.0	0.0	0.0	0.0	0.0	-0.8913713158937171	3.907561418633969	226.62381552031636	0.15545364163479827	348.907278137207	0.001046033501625061	195200	nan
1260032	9844	10988.372554779053	0.0	0.0	0.0	0.0	0.0	-0.8259618256008252	3.918732244575896	226.2278097831011	0.14080341073490854	493.17075019836426	0.0026492116041481493	196800	nan
1270016	9922	11077.524363994598	0.0	0.0	0.0	0.0	0.0	-0.8779134712736122	3.929472041106032	226.7695573065281	0.14126703029795318	377.1471583557129	0.0010806216485798358	198400	nan
1280000	10000	11166.743949651718	0.0	0.0	0.0	0.0	0.0	-0.8886476101973094	3.9405869758367538	228.71307029783725	0.14371792264503894	300.18504516601564	0.0006025849469006062	200000	nan
