steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
440000	4400	11145.683460235596	0.0	0.0	0.0	0.0	0.0	0.0020238105494718183	-5.576339021205902	-283.6955185346603	0.037150593530006715	734.3206639099121	0.6264320647716523
450000	4500	11398.95776104927	0.0	0.0	0.0	0.0	0.0	0.0020652893319856955	-5.52892941737175	-211.7903327125311	0.029611856036443906	1484.632459411621	-24.10339453816414
460000	4600	11651.676832437515	0.0	0.0	0.0	0.0	0.0	0.0022802094097132794	-5.296745667994022	-138.1461598134041	0.017457685588119148	200.57560314178465	1.0720063579082488
470000	4700	11905.059135198593	0.0	0.0	0.0	0.0	0.0	0.0024985131216963053	-5.037436228215695	-185.43404718589784	0.011354799566209972	324.1598619842529	-8.49549557209015
480000	4800	12160.408502817154	0.0	0.0	0.0	0.0	0.0	0.002300399267973262	-5.115101354420185	-215.80046873736381	0.007251944423898917	173.86281288146972	0.16927083492279052
490000	4900	12414.781878948212	0.0	0.0	0.0	0.0	0.0	0.002037487335896003	-5.334690842986107	-281.5252523283958	0.004875730649742859	123.27674556732178	-4.905124437808991
500000	5000	12668.701775312424	0.0	0.0	0.0	0.0	0.0	0.0017031016866712889	-5.54879829955101	-301.1623568657637	0.0057587434161393445	219.5422439956665	7.789793499410153
510000	5100	12922.805169343948	0.0	0.0	0.0	0.0	0.0	0.0016061937249833135	-5.7186240105628965	-331.4886763414145	0.006288369182941157	217.0341234970093	8.825694743394852
520000	5200	13175.817527770996	0.0	0.0	0.0	0.0	0.0	0.0015781903107435938	-5.896291173934936	-374.44871243453025	0.005127722976868527	153.4442177963257	-1.4053109213709831
530000	5300	13428.566560983658	0.0	0.0	0.0	0.0	0.0	0.0014930631981160331	-6.162482600331306	-408.3435194592476	0.0032051276082616063	247.63722827911377	-4.595407123565674
540000	5400	13681.312480926514	0.0	0.0	0.0	0.0	0.0	0.0014591443677445567	-6.379006676077843	-414.242331530571	0.004073205236803665	135.30933150291443	-5.453788690567016
550000	5500	13933.582033157349	0.0	0.0	0.0	0.0	0.0	0.0014146735597678343	-6.617697029232978	-374.89436781716347	0.003946389091402535	341.92698331832884	2.8285005101561547
560000	5600	14186.764307260513	0.0	0.0	0.0	0.0	0.0	0.0012018445087633154	-7.010200116097927	-425.23267303752897	0.002407999843987251	115.663272895813	2.1917795319855213
570000	5700	14439.7360496521	0.0	0.0	0.0	0.0	0.0	0.0011538172074506293	-7.307291381537914	-419.432087679863	0.0032127803583304184	312.2883477783203	-13.320109258294105
580000	5800	14692.693343639374	0.0	0.0	0.0	0.0	0.0	0.0010633527227601007	-7.6114047185778615	-440.60010568642616	0.0030890969696770114	245.7046509552002	9.57375705242157
590000	5900	14945.456177711487	0.0	0.0	0.0	0.0	0.0	0.0008132508821781812	-8.077827880978584	-443.7744022636414	0.0017576172187542477	115.25088573455811	2.7426120018959046
600000	6000	15198.393859624863	0.0	0.0	0.0	0.0	0.0	0.0006326933350019317	-8.51315858912468	-468.2211252374649	0.0046285349871178745	326.524093208313	-4.526957290172577
610000	6100	15450.567388296127	0.0	0.0	0.0	0.0	0.0	0.0005125303119893943	-8.863149755954742	-454.8313806724548	0.005736218577221279	77.20954280853272	-1.4235759961605072
620000	6200	15703.753501415253	0.0	0.0	0.0	0.0	0.0	0.0004557837331358314	-9.086799450874329	-409.8286345800161	0.0025156581312305573	259.8547408103943	1.5357848319411278
630000	6300	15956.920819282532	0.0	0.0	0.0	0.0	0.0	0.0004464926828404714	-9.23432820892334	-340.4733606594801	0.004360496029305621	515.7387557983399	5.662416504621506
640000	6400	16211.475632667542	0.0	0.0	0.0	0.0	0.0	0.00045483270302065646	-9.076741377830505	-267.8914280120134	0.008055772597038076	184.37789756774902	2.5705615052580835
650000	6500	16464.664400100708	0.0	0.0	0.0	0.0	0.0	0.000485364099439721	-8.824595893621444	-235.96520806050302	0.009770333708410583	693.0886400604248	-13.534172442555427
660000	6600	16717.768874645233	0.0	0.0	0.0	0.0	0.0	0.0008204986722003014	-8.379906832247972	-135.21905534923076	0.021174391627657066	246.8982980155945	-3.639011664390564
670000	6700	16970.800135850906	0.0	0.0	0.0	0.0	0.0	0.0010237060008621483	-7.920260704427958	-162.78193639850616	0.0106873411979188	197.9675722503662	-1.1446450519561768
680000	6800	17223.664122343063	0.0	0.0	0.0	0.0	0.0	0.0013807007786163013	-7.484563761264086	-145.3746296839714	0.020389098036625267	403.5878561401367	-2.8313635993003845
690000	6900	17476.83914375305	0.0	0.0	0.0	0.0	0.0	0.001585678121769888	-7.055084734231234	-161.04490694618224	0.017923944608626164	171.58393295288087	-4.035804225206375
700000	7000	17728.758794546127	0.0	0.0	0.0	0.0	0.0	0.0017301485670614056	-6.600270262748003	-167.32573142075537	0.011710088255246926	151.4350575065613	0.9299475827813148
710000	7100	17981.805352926254	0.0	0.0	0.0	0.0	0.0	0.0018433377070105053	-6.215878671914339	-207.56848258447647	0.007338043682507815	110.21435466766357	-3.6029308605194093
720000	7200	18235.100412130356	0.0	0.0	0.0	0.0	0.0	0.0019042802020867384	-5.8601195376217365	-215.3080621472597	0.014897219438411094	152.30032236099242	-5.1044848316907885
730000	7300	18486.71880197525	0.0	0.0	0.0	0.0	0.0	0.0019810970212320173	-5.484044375211001	-177.58296638202668	0.01378145890748548	114.33839246749878	-0.5925800552964211
740000	7400	18737.770893335342	0.0	0.0	0.0	0.0	0.0	0.002098444875811765	-5.124280064374209	-192.77886120915412	0.015065247140958242	110.0512520980835	-4.836237177848816
750000	7500	18989.838219881058	0.0	0.0	0.0	0.0	0.0	0.002173455499671036	-4.7932051098644735	-196.2975446306467	0.012304278252866554	49.09091851234436	2.6921789768338202
760000	7600	19242.965346574783	0.0	0.0	0.0	0.0	0.0	0.002206221786334936	-4.589188254147768	-221.33518427348136	0.015327277201200858	72.03126125335693	-2.306026390492916
770000	7700	19495.697417259216	0.0	0.0	0.0	0.0	0.0	0.0022389793756301514	-4.55223307159543	-199.98974915397167	0.010505584755586987	62.654256439208986	-3.4625193786621096
780000	7800	19748.73120880127	0.0	0.0	0.0	0.0	0.0	0.0022347051373362774	-4.551199972420931	-229.10756752383708	0.010083117340441643	152.03265497207641	2.2790593671798707
790000	7900	20002.052703142166	0.0	0.0	0.0	0.0	0.0	0.0019866061000939224	-4.7017727714777	-186.77718893373012	0.01217052843898823	145.9172470664978	0.8594935041666031
800000	8000	20256.319080114365	0.0	0.0	0.0	0.0	0.0	0.0018801582028536358	-4.802448464512825	-183.83841727912426	0.009722988551611496	182.4142079925537	0.27904357731342316
810000	8100	20508.904904603958	0.0	0.0	0.0	0.0	0.0	0.0016437215465266491	-4.9268466122150425	-229.04064110708237	0.011426211280612237	94.24430644989013	0.8025867986679077
820000	8200	20761.383205890656	0.0	0.0	0.0	0.0	0.0	0.0015245177623291965	-5.033104759931565	-234.506302670002	0.012225321061628804	119.83725336074829	-5.772533445358277
830000	8300	21013.44654750824	0.0	0.0	0.0	0.0	0.0	0.0014404870044527342	-5.132334138631821	-268.1959496183395	0.008258935489896669	127.06938852310181	5.070673505961895
840000	8400	21264.824598789215	0.0	0.0	0.0	0.0	0.0	0.0013953649881586897	-5.224732501745224	-240.7799600329399	0.0064777335816797186	97.44879640579224	-0.4438741984963417
850000	8500	21517.610261678696	0.0	0.0	0.0	0.0	0.0	0.001341751728206873	-5.318567883014679	-260.8374644950628	0.007426127423697823	102.3071551322937	-8.01621646642685
860000	8600	21769.140820503235	0.0	0.0	0.0	0.0	0.0	0.0012783827442399342	-5.432662463665008	-282.61824042892454	0.006582673102475459	84.4799928855896	-2.653028389662504
870000	8700	22021.269244909286	0.0	0.0	0.0	0.0	0.0	0.0012024555841635446	-5.573342988491058	-259.10732873249054	0.004112262959800854	153.3539503479004	10.410407490730286
880000	8800	22273.89075565338	0.0	0.0	0.0	0.0	0.0	0.0011574878942701616	-5.725587773323059	-272.3233655892611	0.008608367962473122	78.06718353271485	1.562931846678257
890000	8900	22525.594092607498	0.0	0.0	0.0	0.0	0.0	0.001119075153124868	-5.793607409954071	-292.3050099579096	0.0068611473435761855	168.97418949127197	-12.225475013256073
900000	9000	22777.924599647522	0.0	0.0	0.0	0.0	0.0	0.0010747771261922026	-5.91427144742012	-297.1027765455246	0.007063069075254306	152.82528093338013	-4.2231419424712655
910000	9100	23030.920798778534	0.0	0.0	0.0	0.0	0.0	0.0010127626224093547	-6.021851370334625	-290.7561706596613	0.005270987067635406	145.32797451019286	0.7402915289998054
920000	9200	23283.190952062607	0.0	0.0	0.0	0.0	0.0	0.0009208688692560827	-6.165663125753403	-293.03089365255835	0.008434788624695181	133.46507328033448	7.264332762956619
930000	9300	23536.53194284439	0.0	0.0	0.0	0.0	0.0	0.0008159986010869034	-6.302598094463348	-278.0786572886705	0.006273192319426525	75.37106853485108	-0.8992107632756233
940000	9400	23791.161066055298	0.0	0.0	0.0	0.0	0.0	0.0007313615747953008	-6.420336481809616	-305.3542947707176	0.008089663589568972	139.36017435073853	-7.768118922710419
950000	9500	24045.579753398895	0.0	0.0	0.0	0.0	0.0	0.0006752660122983798	-6.518920965433121	-272.4477552456856	0.009460289819486743	93.10765373229981	-0.7499732817709446
960000	9600	24301.472882032394	0.0	0.0	0.0	0.0	0.0	0.0006153714701031276	-6.596424825668335	-259.1888614842892	0.00920925773737432	127.80541376113892	3.61877346560359
970000	9700	24555.796118974686	0.0	0.0	0.0	0.0	0.0	0.0005917950829643815	-6.628255374908448	-254.2195212253332	0.008377741782877915	149.04912704467773	6.7422335803508755
980000	9800	24811.370318174362	0.0	0.0	0.0	0.0	0.0	0.0005735347597255895	-6.667156398057938	-300.2293939599991	0.009110147563164521	106.90178321838378	1.4258015155792236
990000	9900	25066.568932771683	0.0	0.0	0.0	0.0	0.0	0.0005701837988708575	-6.688645581960678	-265.4908291418552	0.006982396297868643	166.26102535247801	-6.1403735995292665
1000000	10000	25316.10587835312	0.0	0.0	0.0	0.0	0.0	0.0005520705540075141	-6.684540709257126	-300.2399367389679	0.005404199590812803	565.3829066467285	-19.356834731698036
