steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
290000	2900	2528.0174844264984	0.0	0.0	0.0	0.0	0.0	1.2786513492166995	0.12313182519132834	4.486833697557449	-0.7722282260656357
300000	3000	2615.374150276184	0.0	0.0	0.0	0.0	0.0	12.099915550529957	0.06422115787092077	0.7320422372967005	0.11352032264694571
310000	3100	2703.082652568817	0.0	0.0	0.0	0.0	0.0	15.019862711101771	0.03046680137568339	0.4091196544840932	-0.3687431973963976
320000	3200	2791.0490057468414	0.0	0.0	0.0	0.0	0.0	-4.229125609219074	0.03588486276118113	2.2491809487342835	0.06995485737919807
330000	3300	2878.1813712120056	0.0	0.0	0.0	0.0	0.0	27.32490712610632	0.04802493425136521	6.119695657491684	-0.36604528488591315
340000	3400	2965.183305978775	0.0	0.0	0.0	0.0	0.0	25.33326601934433	0.025362576192361645	1.9832097569294274	0.48894033510237933
350000	3500	3052.3273537158966	0.0	0.0	0.0	0.0	0.0	25.475450709968804	0.03506055415175497	1.0394720633281396	0.4914025079458952
360000	3600	3138.9074449539185	0.0	0.0	0.0	0.0	0.0	14.077100156702102	0.022178744524193376	0.40126408621668813	-0.467241945117712
370000	3700	3225.6386408805847	0.0	0.0	0.0	0.0	0.0	16.44051096121967	0.016923333971619967	0.06262265093624592	-0.17389213684946297
380000	3800	3312.5120990276337	0.0	0.0	0.0	0.0	0.0	15.520228687226773	0.02267747692485304	0.718546887319535	0.018194923400878905
390000	3900	3398.531673669815	0.0	0.0	0.0	0.0	0.0	18.42106084525585	0.007483402966672628	0.0052605606440920384	-0.042644763235002756
400000	4000	3485.047394990921	0.0	0.0	0.0	0.0	0.0	19.959060896158217	0.00470793433032841	0.002475568014779128	-0.016610109345056117
410000	4100	3570.9638671875	0.0	0.0	0.0	0.0	0.0	-153.14360330200196	0.5982018202617765	1055.128871459961	3.296068642139435
420000	4200	3656.780346393585	0.0	0.0	0.0	0.0	0.0	17.119314352512358	0.0405781078015284	5.055033795833587	-0.14211160443723203
430000	4300	3742.4096269607544	0.0	0.0	0.0	0.0	0.0	19.458151328712702	0.07284135601171851	4.1957469373941425	-0.30023854788392784
440000	4400	3828.012089252472	0.0	0.0	0.0	0.0	0.0	21.058753659904003	0.024740036144821034	0.23456159073859453	-0.5096818584203721
450000	4500	3912.8512284755707	0.0	0.0	0.0	0.0	0.0	20.904172294154762	0.009286876713887978	0.11418016395997256	-0.0675313763320446
460000	4600	3998.539536714554	0.0	0.0	0.0	0.0	0.0	22.98673343715072	0.005960533628010122	0.00284815437567886	-0.012064862018451094
470000	4700	4084.266786813736	0.0	0.0	0.0	0.0	0.0	21.76739070981741	0.013284990035687073	0.08517702861921862	-0.20672500424087048
480000	4800	4170.299543619156	0.0	0.0	0.0	0.0	0.0	22.804532963246107	0.002317614616763949	0.0015215767367044463	-0.00992218247265555
490000	4900	4255.842377662659	0.0	0.0	0.0	0.0	0.0	-46.761092789649965	0.11056107916260567	61.83485206604004	-7.215971417427063
500000	5000	4341.925151824951	0.0	0.0	0.0	0.0	0.0	27.735887679815292	0.02183894197855095	0.46775726065039636	0.01288735082373023
510000	5100	4428.735522985458	0.0	0.0	0.0	0.0	0.0	22.892281913936138	0.008164447338400396	0.04313773766160011	-0.16289520144462585
520000	5200	4515.632032394409	0.0	0.0	0.0	0.0	0.0	23.93696706533432	0.01768719468448045	0.6597231022530469	-0.018125559240579604
530000	5300	4602.999810218811	0.0	0.0	0.0	0.0	0.0	6.407862233646214	0.03248598527499292	3.4249463617801665	-1.4543728762865067
540000	5400	4690.125594854355	0.0	0.0	0.0	0.0	0.0	16.17543586064875	0.013005687952652794	0.22739360101521014	-0.2507037463597953
550000	5500	4777.2928421497345	0.0	0.0	0.0	0.0	0.0	17.13164775416255	0.014439736155130134	1.0646224214322866	-0.013087542951107025
560000	5600	4865.377294063568	0.0	0.0	0.0	0.0	0.0	18.46857696314901	0.01427555801710021	0.45196891223080454	-0.06750778313726187
570000	5700	4951.760914802551	0.0	0.0	0.0	0.0	0.0	17.665854493945837	0.01796929877161644	0.517583379521966	-0.38994741305708885
580000	5800	5038.341949462891	0.0	0.0	0.0	0.0	0.0	20.55908254726976	0.011354228406264148	0.5032436528010293	0.13289788424037396
590000	5900	5125.192137002945	0.0	0.0	0.0	0.0	0.0	20.14876334556937	0.0033684570545543225	0.5200725618028081	0.19499429447052535
600000	6000	5212.152230024338	0.0	0.0	0.0	0.0	0.0	21.606339755386113	0.0028379539876958056	0.0022094949148595334	-0.017028127107769252
610000	6100	5299.219213724136	0.0	0.0	0.0	0.0	0.0	21.247220755159855	0.0034381665764154743	0.5763025705370819	0.0715342627465725
620000	6200	5386.479620695114	0.0	0.0	0.0	0.0	0.0	22.003597357302905	0.001335930464610479	0.0020465137821156533	0.005390408204402774
630000	6300	5473.790738582611	0.0	0.0	0.0	0.0	0.0	21.56774959050119	0.002693840214248166	0.5443960724741919	-0.060961706079542634
640000	6400	5561.367070436478	0.0	0.0	0.0	0.0	0.0	20.91442633190751	0.0051956806594961645	0.07665217108093202	-0.1983140918985009
650000	6500	5648.180730819702	0.0	0.0	0.0	0.0	0.0	20.49618769529462	0.009882916961276945	0.18468900238862263	-0.35119844984728843
660000	6600	5734.539911270142	0.0	0.0	0.0	0.0	0.0	22.41829582244903	0.005753390697569975	0.001827045573736541	-0.005606997036375105
670000	6700	5821.341888189316	0.0	0.0	0.0	0.0	0.0	21.74391135274619	0.005403741148357984	0.4038357221049955	-0.045550582241266964
680000	6800	5907.9985435009	0.0	0.0	0.0	0.0	0.0	22.030780412480237	0.0016570080769574354	0.002594433860795107	-0.03136718709021807
690000	6900	5994.432748556137	0.0	0.0	0.0	0.0	0.0	22.15155748064816	0.0043635820108502	0.0024379134608898314	-0.014828838104149327
700000	7000	6080.9184901714325	0.0	0.0	0.0	0.0	0.0	22.315172872170805	0.013899343731952687	0.04415329643874429	-0.06752236994216218
710000	7100	6167.658054828644	0.0	0.0	0.0	0.0	0.0	20.657678555965422	0.004133424644356969	0.011946763717569411	-0.07693119678646326
720000	7200	6254.847246170044	0.0	0.0	0.0	0.0	0.0	21.665591169580818	0.002810690365711858	0.0019967569410800933	-0.0066990910185268145
730000	7300	6341.412792682648	0.0	0.0	0.0	0.0	0.0	21.816252304196357	0.001441156585332177	0.0017671273856831248	-0.0029345181537792087
740000	7400	6428.144973039627	0.0	0.0	0.0	0.0	0.0	21.853391916826368	0.001479408250532713	0.0014102538509177976	-0.0015365267731249333
750000	7500	6514.2658569812775	0.0	0.0	0.0	0.0	0.0	21.20476576894522	0.003774990739156574	0.0027988593193003907	-0.023953566215932368
760000	7600	6600.29434800148	0.0	0.0	0.0	0.0	0.0	21.413718095228077	0.004312693116872308	0.0020133048977004366	-0.02566487384494394
770000	7700	6686.322314023972	0.0	0.0	0.0	0.0	0.0	19.984070695638657	0.006101210992458459	0.02657855403260328	-0.14838133392855524
780000	7800	6772.151151180267	0.0	0.0	0.0	0.0	0.0	17.928812499664723	0.006795977167661455	0.00964587602065876	-0.0734653771854937
790000	7900	6857.610887050629	0.0	0.0	0.0	0.0	0.0	19.600118219465017	0.008881576311544428	0.2948738583642989	0.0698749788524583
800000	8000	6943.974418401718	0.0	0.0	0.0	0.0	0.0	20.60102096519619	0.005957593679970369	0.002014081868110225	0.003189876745454967
810000	8100	7029.885671138763	0.0	0.0	0.0	0.0	0.0	20.234838387236	0.008129957104807194	0.04448714841040782	-0.18286549259442836
820000	8200	7115.568970918655	0.0	0.0	0.0	0.0	0.0	19.76533525004983	0.008428469437177871	0.5712818971183151	-0.21880658289417623
830000	8300	7201.3898384571075	0.0	0.0	0.0	0.0	0.0	19.631688038446008	0.0078059193246296085	0.012144331920426339	-0.06466290028765798
840000	8400	7287.255693435669	0.0	0.0	0.0	0.0	0.0	20.00535706728697	0.0075154343938366435	0.41598981389892287	-0.05982925165444612
850000	8500	7373.249268531799	0.0	0.0	0.0	0.0	0.0	19.29090029641986	0.006493140144708351	0.005721506522968411	0.021781241236021744
860000	8600	7458.902539968491	0.0	0.0	0.0	0.0	0.0	19.74241823399067	0.01006445927775777	0.04834983611945063	-0.2526827183738351
870000	8700	7544.9478487968445	0.0	0.0	0.0	0.0	0.0	20.334421232894062	0.00747988512331253	0.002541303865145892	-0.009782839240506292
880000	8800	7631.675640106201	0.0	0.0	0.0	0.0	0.0	18.950606910660863	0.012132815019880639	0.04000913221854716	-0.13921707102097572
890000	8900	7717.543082714081	0.0	0.0	0.0	0.0	0.0	19.749958539776504	0.01379939344386283	0.6457018168643117	0.21693831478944048
900000	9000	7803.7766625881195	0.0	0.0	0.0	0.0	0.0	19.95742537371069	0.008300102087062044	0.1465866425971035	0.05175830992870033
910000	9100	7889.617589473724	0.0	0.0	0.0	0.0	0.0	20.06376325197518	0.005586612500880112	0.0028432045003864916	-0.04398834080959205
920000	9200	7975.456971406937	0.0	0.0	0.0	0.0	0.0	20.12412271658331	0.007164138123688413	0.0026905009511392565	-0.02594475382938981
930000	9300	8061.0029056072235	0.0	0.0	0.0	0.0	0.0	20.404921140231192	0.005254245614244466	0.0056845081807114185	0.027618439542129634
940000	9400	8146.587774515152	0.0	0.0	0.0	0.0	0.0	20.51363056335598	0.005135816880779599	0.0014990015164949	-0.013727978160604835
950000	9500	8231.968184232712	0.0	0.0	0.0	0.0	0.0	19.976789665624498	0.006600923758784178	0.3983978377468884	0.14804715012665837
960000	9600	8317.798912525177	0.0	0.0	0.0	0.0	0.0	20.28058351097256	0.004685138615077099	0.0022636797581799327	0.0077119909133762125
970000	9700	8403.66359949112	0.0	0.0	0.0	0.0	0.0	18.9344633410573	0.005063572967584534	0.013785110665485262	0.004562360662966967
980000	9800	8489.812250614166	0.0	0.0	0.0	0.0	0.0	18.74098035004735	0.009951963006011918	0.037590287821367384	-0.013834184394218027
990000	9900	8576.454687833786	0.0	0.0	0.0	0.0	0.0	18.211119111567736	0.0051223998558654745	0.01935905483085662	-0.06748531494988129
1000000	10000	8662.879300832748	0.0	0.0	0.0	0.0	0.0	17.428462090611458	0.005045433240811055	0.06844995252788066	-0.24075902596116067
