steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
310016	2422	2601.7469942569733	0.0	0.0	0.0	0.0	0.0	-0.1928458481982234	0.778449988612498	20.307986867904663	0.24927470033016424	26.046157541275026	-0.022736650593578815	48320	nan
320000	2500	2687.316352367401	0.0	0.0	0.0	0.0	0.0	-0.1801217347884085	0.7648182628730026	19.07281533718109	0.2362619990947569	23.088521203994752	-0.01743106285110116	49920	nan
330112	2579	2774.007937192917	0.0	0.0	0.0	0.0	0.0	-0.15587436080514452	0.7505653543970461	16.443900678634645	0.21727371483665775	16.792506556510926	-0.01746350961737335	51520	nan
340096	2657	2859.583005428314	0.0	0.0	0.0	0.0	0.0	-0.18423309329029872	0.7404973961957113	20.5972312707901	0.21525575109243072	29.479108743667602	-0.016591602079570292	53120	nan
350080	2735	2934.5645072460175	0.0	0.0	0.0	0.0	0.0	-0.18131457704154308	0.7344979071359643	24.207625186920165	0.23754769434418632	37.22143893241882	-0.020005171224474906	54400	nan
360064	2813	3018.857821702957	0.0	0.0	0.0	0.0	0.0	-0.20534192960348446	0.7240364330927176	19.197780309677125	0.21905983337587895	23.361444702148436	-0.02379254572093487	56000	nan
370048	2891	3103.76233458519	0.0	0.0	0.0	0.0	0.0	-0.19792892948770896	0.7125221470086318	17.501754544258116	0.21638046320714785	18.924473152160644	-0.019058627765625714	57600	nan
380032	2969	3188.78799033165	0.0	0.0	0.0	0.0	0.0	-0.19090092472382822	0.7053991260485271	23.368960554122925	0.20260170998597188	35.55446762084961	-0.012550153126940132	59200	nan
390016	3047	3274.271670103073	0.0	0.0	0.0	0.0	0.0	-0.2149083052603528	0.7023045484099145	29.550583925247192	0.1966435914267531	54.94907030105591	-0.017699051098898053	60800	nan
400000	3125	3360.7807772159576	0.0	0.0	0.0	0.0	0.0	-0.2183524468652904	0.6990942136527827	28.751296039581298	0.233106999438864	48.39521753311157	-0.014061104767024516	62400	nan
410112	3204	3446.086424589157	0.0	0.0	0.0	0.0	0.0	-0.2197093058868777	0.6918299334426411	22.635058765411376	0.19589895375941616	30.619019165039063	-0.015295803919434548	64000	nan
420096	3282	3530.9969017505646	0.0	0.0	0.0	0.0	0.0	-0.23363413411285727	0.6880396048402095	27.40354481124878	0.2071698575739083	43.913770008087155	-0.01603709775954485	65600	nan
430080	3360	3615.5601620674133	0.0	0.0	0.0	0.0	0.0	-0.24827299800864422	0.684425685157822	26.86901350593567	0.209439285540775	46.535616874694824	-0.013451000954955817	67200	nan
440064	3438	3691.2291553020477	0.0	0.0	0.0	0.0	0.0	-0.24633839176851324	0.6818193023802417	28.259636377334594	0.19191004586811322	50.563348617553714	-0.012008803049102425	68480	nan
450048	3516	3775.903607606888	0.0	0.0	0.0	0.0	0.0	-0.23638826327247078	0.6797172927221105	31.7186395111084	0.1844328346401544	64.1784059715271	-0.016331606917083262	70080	nan
460032	3594	3860.5230317115784	0.0	0.0	0.0	0.0	0.0	-0.26010610406054185	0.6810067718387083	36.90180592536926	0.20251723561205653	83.13043636322021	-0.014864151384681463	71680	nan
470016	3672	3945.873698949814	0.0	0.0	0.0	0.0	0.0	-0.2523339471378131	0.6819976721076888	37.349429634094236	0.20818466526267002	84.64698432922363	-0.01574581865221262	73280	nan
480000	3750	4030.425986289978	0.0	0.0	0.0	0.0	0.0	-0.2517917504595825	0.6805244388046842	33.48154734802246	0.19385367025379424	71.89479417800904	-0.010817581228911877	74880	nan
490112	3829	4116.048441410065	0.0	0.0	0.0	0.0	0.0	-0.26388253560918384	0.6802565776470223	34.13611493110657	0.20904927774875887	70.22888174057007	-0.020543382670730352	76480	nan
500096	3907	4200.880319356918	0.0	0.0	0.0	0.0	0.0	-0.25617168403742835	0.6781660593744581	30.868698850631713	0.1988258103282535	61.971159324645996	-0.018441804619506	78080	nan
510080	3985	4286.526969194412	0.0	0.0	0.0	0.0	0.0	-0.2655100535452366	0.6761031648065581	30.054855098724364	0.20782671771046252	56.64491388320923	-0.015011540688574314	79680	nan
520064	4063	4361.927395582199	0.0	0.0	0.0	0.0	0.0	-0.2552420035926625	0.6727374326161628	25.207062564849853	0.19658512262287348	40.244630393981936	-0.015846504997462034	80960	nan
