steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
390185	1069	3559.4578387737274	0.0	0.0	0.0	0.0	0.0	22.22704944705963	0.12598094073316315	12.257689489722251	-2.1793619087338447
400040	1096	3648.957047224045	0.0	0.0	0.0	0.0	0.0	-14.852725898742676	0.12718567018461938	91.58886182069779	0.0760632687807083
410260	1124	3741.627824783325	0.0	0.0	0.0	0.0	0.0	68.01654966545105	0.02904205676664052	51.973885263502595	-4.520094882249833
420115	1151	3830.858826160431	0.0	0.0	0.0	0.0	0.0	32.94693209838867	0.10987040739066446	18.5245461165905	-0.41941867291927337
430335	1179	3922.774715900421	0.0	0.0	0.0	0.0	0.0	81.36529529571533	0.0022534880817194013	168.12698515534402	-0.6330065679550171
440190	1206	4012.376150369644	0.0	0.0	0.0	0.0	0.0	93.17956058883667	0.04798794477672504	238.4933940887451	-0.5448430597782135
450045	1233	4102.030849933624	0.0	0.0	0.0	0.0	0.0	30.993678941726685	0.10735611269626372	83.48859654784202	-2.3422099888324737
460265	1261	4194.952044010162	0.0	0.0	0.0	0.0	0.0	96.62503303909301	0.03756179215518732	209.8648471879959	-4.4614927768707275
470120	1288	4284.471688508987	0.0	0.0	0.0	0.0	0.0	25.604264919281007	0.14435606109305854	122.16280665040016	-4.584715222120285
480340	1316	4376.89386177063	0.0	0.0	0.0	0.0	0.0	35.45420645904541	0.024350615060705693	70.26095625966788	-0.7764806818962097
490195	1343	4466.508620738983	0.0	0.0	0.0	0.0	0.0	45.2744121131897	0.1807418280893835	19.785069937705995	0.3033404985815287
500050	1370	4556.218431472778	0.0	0.0	0.0	0.0	0.0	-23.5198224183321	0.17005231755120398	13.163282427787781	-1.9687982285022736
510270	1398	4648.523537158966	0.0	0.0	0.0	0.0	0.0	69.86307580566407	0.0909406137091716	21.464942169189452	0.2491287684440613
520125	1425	4737.589772462845	0.0	0.0	0.0	0.0	0.0	20.669765717715023	0.405523983876222	72.43444490432739	9.937747192382812
530345	1453	4829.79155254364	0.0	0.0	0.0	0.0	0.0	35.69364457048476	0.0675704880874406	20.966047389507295	-6.392453856468201
540200	1480	4919.228167295456	0.0	0.0	0.0	0.0	0.0	62.6849575881958	0.11357409689001435	33.6224892115593	-3.680538388490677
550055	1507	5008.495919704437	0.0	0.0	0.0	0.0	0.0	-69.95997305297851	0.3416449117965925	261.2746220445633	1.5182120954990388
560275	1535	5100.8649117946625	0.0	0.0	0.0	0.0	0.0	47.835212924957276	0.11155261357741716	15.559045276641847	-0.6496032476425171
570130	1562	5189.935384511948	0.0	0.0	0.0	0.0	0.0	25.9204418015182	0.22505162965966338	5.8536986482143405	-1.468260694667697
580350	1590	5281.367765188217	0.0	0.0	0.0	0.0	0.0	111.08280964660645	0.0019362238410201816	371.33705682516097	-0.5205365788936615
590205	1617	5370.466007709503	0.0	0.0	0.0	0.0	0.0	-57.26286013102531	0.154896670385403	188.65216276168823	-5.550111735463142
600060	1644	5459.565747976303	0.0	0.0	0.0	0.0	0.0	49.992886952400205	0.055189037044178116	162.5975506401062	2.841028036698699
610280	1672	5551.8424644470215	0.0	0.0	0.0	0.0	0.0	9.5799451276958	0.1457891378805953	33.42453065752983	-0.8411750653386116
620135	1699	5641.130022287369	0.0	0.0	0.0	0.0	0.0	34.95397058582306	0.10985795776946386	109.20257834792137	-3.753565511703491
630355	1727	5733.831151008606	0.0	0.0	0.0	0.0	0.0	61.626166883945466	0.07416649624527143	82.68954822182656	-2.3426744174957275
640210	1754	5823.548540115356	0.0	0.0	0.0	0.0	0.0	25.48680365407467	0.07268291660252856	4.157096905708313	-2.2196573877334593
650065	1781	5913.555237531662	0.0	0.0	0.0	0.0	0.0	114.62490633392333	8.425471468468395e-05	238.82319273471833	-3.377333388328552
660285	1809	6006.785317659378	0.0	0.0	0.0	0.0	0.0	72.76539798164367	0.06928430644496986	154.0078990662098	-0.6866056050360203
670140	1836	6096.552685499191	0.0	0.0	0.0	0.0	0.0	81.90524656677246	0.04630722071002503	153.77707850694657	-3.8110708236694335
680360	1864	6189.171012163162	0.0	0.0	0.0	0.0	0.0	3.4186327781677246	0.07965704369861829	7.664449483156204	-2.265047165751457
690215	1891	6278.759961366653	0.0	0.0	0.0	0.0	0.0	58.09404822731018	0.09276962046430295	188.8411828327179	-0.2059747076779604
700070	1918	6368.547103643417	0.0	0.0	0.0	0.0	0.0	75.46497082901001	0.006771393124515107	77.03189953416586	0.22256766244769097
710290	1946	6461.336977720261	0.0	0.0	0.0	0.0	0.0	-16.50121703338623	0.18544285209011446	231.65530180096627	-1.8245766687393188
720145	1973	6551.062211275101	0.0	0.0	0.0	0.0	0.0	45.875158104777334	0.04822841101834388	12.704354908466339	-4.186990623474121
730000	2000	6640.94634270668	0.0	0.0	0.0	0.0	0.0	49.23902276992798	0.0005591537115134066	74.01496173739433	-3.85688958466053
740220	2028	6733.390257120132	0.0	0.0	0.0	0.0	0.0	72.752559299469	0.083041022616407	99.49488257825375	-0.3215478562936187
750075	2055	6823.7059762477875	0.0	0.0	0.0	0.0	0.0	15.541543226242066	0.26784955080193007	49.756968896389004	3.5241473937034606
760295	2083	6917.073712110519	0.0	0.0	0.0	0.0	0.0	47.07974467849731	0.12290236224551805	28.777422275543213	-2.9057794588804247
770150	2110	7007.225443840027	0.0	0.0	0.0	0.0	0.0	-45.721060810089114	0.26376920593891534	270.70974787950513	-3.2804604291915895
780005	2137	7097.174436569214	0.0	0.0	0.0	0.0	0.0	19.64913465872407	0.22864529350606108	75.64526708841323	4.681303905844689
790225	2165	7190.190531015396	0.0	0.0	0.0	0.0	0.0	44.795018621444704	0.03424157684177746	8.147110802829266	-0.776904559135437
800080	2192	7279.815971136093	0.0	0.0	0.0	0.0	0.0	-33.04663766670227	0.36013594581883934	267.6445388674736	5.184885652065277
